# Input	ChemicalName	ChemicalID	CasRN	GeneSymbol	GeneID	Organism	OrganismID	Interaction	InteractionActions	PubMedIDs
slc6a8	Chlorpyrifos	D004390	2921-88-2	SLC6A8	6535	Rattus norvegicus	10116	Chlorpyrifos results in decreased expression of SLC6A8 mRNA	decreases^expression	17452286
slc6a8	Chlorpyrifos	D004390	2921-88-2	SLC6A8	6535	Rattus norvegicus	10116	Chlorpyrifos results in increased expression of SLC6A8 mRNA	increases^expression	18812211
slc6a8	chlorpyrifos-methyl	C007031	5598-13-0	SLC6A8	6535	Salmo salar	8030	chlorpyrifos-methyl results in increased expression of SLC6A8 mRNA	increases^expression	30419482
slc6a8	Choline	D002794	62-49-7	SLC6A8	6535	Mus musculus	10090	[Methionine deficiency co-treated with Choline deficiency co-treated with Folic Acid deficiency] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	20938992
slc6a8	chromium hexavalent ion	C074702	18540-29-9	SLC6A8	6535	Mus musculus	10090	chromium hexavalent ion affects the expression of SLC6A8 mRNA	affects^expression	28472532
slc6a8	Cisplatin	D002945	15663-27-1	SLC6A8	6535	Homo sapiens	9606	[Piroxicam co-treated with Cisplatin] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	21858171
slc6a8	Copper	D003300	7440-50-8	SLC6A8	6535	Mytilus galloprovincialis	29158	Copper affects the expression of SLC6A8 mRNA	affects^expression	23825565
slc6a8	Copper	D003300	7440-50-8	SLC6A8	6535	Rattus norvegicus	10116	Copper results in increased expression of SLC6A8 mRNA	increases^expression	30556269
slc6a8	Copper Sulfate	D019327	7758-98-7	SLC6A8	6535	Homo sapiens	9606	Copper Sulfate results in decreased expression of SLC6A8 mRNA	decreases^expression	19549813
slc6a8	Cyclosporine	D016572	59865-13-3	SLC6A8	6535	Homo sapiens	9606	Cyclosporine results in decreased expression of SLC6A8 mRNA	decreases^expression	20106945|21632981|25562108|27989131
slc6a8	Decitabine	D000077209	2353-33-5	SLC6A8	6535	Homo sapiens	9606	Decitabine results in increased expression of SLC6A8 mRNA	increases^expression	17908484
slc6a8	Diazinon	D003976	333-41-5	SLC6A8	6535	Rattus norvegicus	10116	Diazinon results in increased expression of SLC6A8 mRNA	increases^expression	18812211
slc6a8	dicrotophos	C000944	3735-78-2	SLC6A8	6535	Homo sapiens	9606	dicrotophos results in increased expression of SLC6A8 mRNA	increases^expression	28302478
slc6a8	Dieldrin	D004026	60-57-1	SLC6A8	6535	Rattus norvegicus	10116	Dieldrin results in increased expression of SLC6A8 mRNA	increases^expression	18812211
slc6a8	Dietary Fats	D004041		SLC6A8	6535	Mus musculus	10090	Dietary Fats results in increased expression of SLC6A8 mRNA	increases^expression	22609946
slc6a8	Diflunisal	D004061	22494-42-4	SLC6A8	6535	Mus musculus	10090	Diflunisal results in increased expression of SLC6A8 mRNA	increases^expression	29901742
slc6a8	Diquat	D004178	2764-72-9	SLC6A8	6535	Mus musculus	10090	Diquat results in decreased expression of SLC6A8 protein	decreases^expression	36851058
slc6a8	dorsomorphin	C516138		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with entinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	dorsomorphin	C516138		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with mercuric bromide co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	dorsomorphin	C516138		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Panobinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	dorsomorphin	C516138		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with p-Chloromercuribenzoic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	dorsomorphin	C516138		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Phenylmercuric Acetate co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	dorsomorphin	C516138		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with trichostatin A co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	dorsomorphin	C516138		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	dorsomorphin	C516138		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Vorinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	Doxorubicin	D004317	23214-92-8	SLC6A8	6535	Homo sapiens	9606	Doxorubicin results in increased expression of SLC6A8 mRNA	increases^expression	29803840
slc6a8	Dronabinol	D013759		SLC6A8	6535	Rattus norvegicus	10116	Dronabinol results in decreased expression of SLC6A8 mRNA	decreases^expression	30283037
slc6a8	entinostat	C118739		SLC6A8	6535	Homo sapiens	9606	entinostat results in decreased expression of SLC6A8 mRNA	decreases^expression	26272509
slc6a8	entinostat	C118739		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with entinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	epigallocatechin gallate	C045651	989-51-5	SLC6A8	6535	Homo sapiens	9606	[potassium chromate(VI) co-treated with epigallocatechin gallate] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	22079256
slc6a8	epoxiconazole	C109476		SLC6A8	6535	Mus musculus	10090	epoxiconazole results in decreased expression of SLC6A8 mRNA	decreases^expression	35436446
slc6a8	Ethanol	D000431	64-17-5	SLC6A8	6535	Danio rerio	7955	Ethanol results in increased expression of SLC6A8 mRNA	increases^expression	29361514
slc6a8	Ethinyl Estradiol	D004997	57-63-6	SLC6A8	6535	Rattus norvegicus	10116	Ethinyl Estradiol results in decreased expression of SLC6A8 mRNA	decreases^expression	17557909
slc6a8	Ethinyl Estradiol	D004997	57-63-6	SLC6A8	6535	Xenopus tropicalis	8364	Ethinyl Estradiol results in decreased expression of SLC6A8 mRNA	decreases^expression	23129252
slc6a8	Fenretinide	D017313	65646-68-6	SLC6A8	6535	Mus musculus	10090	Fenretinide results in increased expression of SLC6A8 mRNA	increases^expression	28973697
slc6a8	Folic Acid	D005492	59-30-3	SLC6A8	6535	Mus musculus	10090	[Methionine deficiency co-treated with Choline deficiency co-treated with Folic Acid deficiency] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	20938992
slc6a8	folpet	C005020	133-07-3	SLC6A8	6535	Mus musculus	10090	folpet results in increased expression of SLC6A8 mRNA	increases^expression	31558096
slc6a8	fullerene C60	C069837	99685-96-8	SLC6A8	6535	Rattus norvegicus	10116	fullerene C60 results in increased expression of SLC6A8 mRNA	increases^expression	19167457
slc6a8	gluconic acid	C030691	526-95-4	SLC6A8	6535	Rattus norvegicus	10116	gluconic acid results in increased expression of SLC6A8 mRNA	increases^expression	16556975
slc6a8	Glyphosate	D000097797		SLC6A8	6535	Mus musculus	10090	Glyphosate results in increased expression of SLC6A8 mRNA	increases^expression	35897073
slc6a8	Graphite	D006108	7782-42-5	SLC6A8	6535	Rattus norvegicus	10116	Graphite affects the expression of SLC6A8 mRNA	affects^expression	29933104
slc6a8	Hexachlorocyclohexane	D001556		SLC6A8	6535	Danio rerio	7955	Hexachlorocyclohexane results in decreased expression of SLC6A8 mRNA	decreases^expression	32244031
slc6a8	Hydrogen Peroxide	D006861	7722-84-1	SLC6A8	6535	Homo sapiens	9606	Hydrogen Peroxide affects the expression of SLC6A8 mRNA	affects^expression	20044591
slc6a8	Ibuprofen	D007052	15687-27-1	SLC6A8	6535	Pimephales promelas	90988	Ibuprofen results in increased expression of SLC6A8 mRNA	increases^expression	28201806
slc6a8	Ionomycin	D015759	56092-81-0	SLC6A8	6535	Oryctolagus cuniculus	9986	[Tetradecanoylphorbol Acetate co-treated with Ionomycin] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	25613284
slc6a8	JP8 aviation fuel	C098607		SLC6A8	6535	Rattus norvegicus	10116	JP8 aviation fuel results in decreased expression of SLC6A8 protein	decreases^expression	17337753
slc6a8	(+)-JQ1 compound	C561695		SLC6A8	6535	Homo sapiens	9606	(+)-JQ1 compound results in increased expression of SLC6A8 mRNA	increases^expression	25307878|26752646
slc6a8	Ketolides	D048628		SLC6A8	6535	Mus musculus	10090	Ketolides analog results in increased expression of SLC6A8 mRNA	increases^expression	24967691
slc6a8	lead acetate	C008261	301-04-2	SLC6A8	6535	Rattus norvegicus	10116	lead acetate results in increased expression of SLC6A8 mRNA	increases^expression	11578147
slc6a8	mercuric bromide	C042720	7789-47-1	SLC6A8	6535	Homo sapiens	9606	mercuric bromide results in decreased expression of SLC6A8 mRNA	decreases^expression	26272509
slc6a8	mercuric bromide	C042720	7789-47-1	SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with mercuric bromide co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	Methamphetamine	D008694	537-46-2	SLC6A8	6535	Rattus norvegicus	10116	Methamphetamine results in increased expression of SLC6A8 mRNA	increases^expression	15644446
slc6a8	Methionine	D008715	63-68-3	SLC6A8	6535	Mus musculus	10090	[Methionine deficiency co-treated with Choline deficiency co-treated with Folic Acid deficiency] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	20938992
slc6a8	methylmercuric chloride	C004925	115-09-3	SLC6A8	6535	Homo sapiens	9606	methylmercuric chloride results in decreased expression of SLC6A8 mRNA	decreases^expression	28001369
slc6a8	Methyltestosterone	D008777	58-18-4	SLC6A8	6535	Gallus gallus	9031	Methyltestosterone results in increased expression of SLC6A8 mRNA	increases^expression	29191790
slc6a8	Nanotubes, Carbon	D037742		SLC6A8	6535	Mus musculus	10090	Nanotubes, Carbon results in increased expression of SLC6A8 mRNA	increases^expression	25554681
slc6a8	Naphthalenes	D009281		SLC6A8	6535	Rattus norvegicus	10116	Naphthalenes results in decreased expression of SLC6A8 protein	decreases^expression	17337753
slc6a8	nickel monoxide	C028007	1313-99-1	SLC6A8	6535	Rattus norvegicus	10116	nickel monoxide results in increased expression of SLC6A8 mRNA	increases^expression	19167457
slc6a8	N-Methyl-3,4-methylenedioxyamphetamine	D018817	42542-10-9	SLC6A8	6535	Mus musculus	10090	N-Methyl-3,4-methylenedioxyamphetamine results in increased expression of SLC6A8 mRNA	increases^expression	20188158
slc6a8	Orphenadrine	D009966	83-98-7	SLC6A8	6535	Rattus norvegicus	10116	Orphenadrine affects the expression of SLC6A8 mRNA	affects^expression	23665939
slc6a8	Oxygen	D010100	7782-44-7	SLC6A8	6535	Homo sapiens	9606	Oxygen deficiency results in increased expression of SLC6A8 mRNA	increases^expression	20042640
slc6a8	Oxygen	D010100	7782-44-7	SLC6A8	6535	Rattus norvegicus	10116	[Oxygen deficiency co-treated with Blood Glucose deficiency co-treated with Particulate Matter] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	33729688
slc6a8	Ozone	D010126	10028-15-6	SLC6A8	6535	Mus musculus	10090	Ozone results in increased expression of SLC6A8 mRNA	increases^expression	33026818
slc6a8	Panobinostat	D000077767		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Panobinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	Panobinostat	D000077767		SLC6A8	6535	Homo sapiens	9606	Panobinostat results in decreased expression of SLC6A8 mRNA	decreases^expression	26272509
slc6a8	Particulate Matter	D052638		SLC6A8	6535	Rattus norvegicus	10116	[Oxygen deficiency co-treated with Blood Glucose deficiency co-treated with Particulate Matter] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	33729688
slc6a8	PCB 180	C410127		SLC6A8	6535	Rattus norvegicus	10116	PCB 180 results in decreased expression of SLC6A8 mRNA	decreases^expression	23829299
slc6a8	p-Chloromercuribenzoic Acid	D020245	59-85-8	SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with p-Chloromercuribenzoic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	p-Chloromercuribenzoic Acid	D020245	59-85-8	SLC6A8	6535	Homo sapiens	9606	p-Chloromercuribenzoic Acid results in decreased expression of SLC6A8 mRNA	decreases^expression	26272509
slc6a8	Pectins	D010368		SLC6A8	6535	Mus musculus	10090	[perfluorooctane sulfonic acid co-treated with Pectins] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	36331819
slc6a8	pentanal	C046012	110-62-3	SLC6A8	6535	Homo sapiens	9606	pentanal results in increased expression of SLC6A8 mRNA	increases^expression	26079696
slc6a8	perfluoro-n-nonanoic acid	C101816	375-95-1	SLC6A8	6535	Homo sapiens	9606	perfluoro-n-nonanoic acid results in decreased expression of SLC6A8 mRNA	decreases^expression	32588087
slc6a8	perfluorooctanesulfonamide	C063900	754-91-6	SLC6A8	6535	Danio rerio	7955	perfluorooctanesulfonamide results in decreased expression of SLC6A8 mRNA	decreases^expression	31706782
slc6a8	perfluorooctane sulfonic acid	C076994	1763-23-1	SLC6A8	6535	Mus musculus	10090	[perfluorooctane sulfonic acid co-treated with Cellulose] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	36331819
slc6a8	perfluorooctane sulfonic acid	C076994	1763-23-1	SLC6A8	6535	Mus musculus	10090	[perfluorooctane sulfonic acid co-treated with Pectins] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	36331819
slc6a8	periodate-oxidized adenosine	C027579	34240-05-6	SLC6A8	6535	Homo sapiens	9606	periodate-oxidized adenosine affects the expression of SLC6A8 mRNA	affects^expression	17097637
slc6a8	Phenylmercuric Acetate	D010662	62-38-4	SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Phenylmercuric Acetate co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	Phenylmercuric Acetate	D010662	62-38-4	SLC6A8	6535	Homo sapiens	9606	Phenylmercuric Acetate results in decreased expression of SLC6A8 mRNA	decreases^expression	26272509
slc6a8	pirinixic acid	C006253	50892-23-4	SLC6A8	6535	Rattus norvegicus	10116	pirinixic acid results in decreased expression of SLC6A8 mRNA	decreases^expression	19162173
slc6a8	Piroxicam	D010894	36322-90-4	SLC6A8	6535	Homo sapiens	9606	[Piroxicam co-treated with Cisplatin] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	21858171
slc6a8	potassium chromate(VI)	C027373	7789-00-6	SLC6A8	6535	Homo sapiens	9606	[potassium chromate(VI) co-treated with epigallocatechin gallate] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	22079256
slc6a8	potassium chromate(VI)	C027373	7789-00-6	SLC6A8	6535	Homo sapiens	9606	potassium chromate(VI) results in increased expression of SLC6A8 mRNA	increases^expression	22079256
slc6a8	propionaldehyde	C005556	123-38-6	SLC6A8	6535	Homo sapiens	9606	propionaldehyde results in increased expression of SLC6A8 mRNA	increases^expression	26079696
slc6a8	Propylthiouracil	D011441	51-52-5	SLC6A8	6535	Rattus norvegicus	10116	Propylthiouracil results in decreased expression of SLC6A8 mRNA	decreases^expression	24780913
slc6a8	pseudocumene	C010313	95-63-6	SLC6A8	6535	Rattus norvegicus	10116	pseudocumene results in decreased expression of SLC6A8 protein	decreases^expression	17337753
slc6a8	Quercetin	D011794	117-39-5	SLC6A8	6535	Homo sapiens	9606	Quercetin results in decreased expression of SLC6A8 mRNA	decreases^expression	21632981
slc6a8	resorcinol	C031389	108-46-3	SLC6A8	6535	Homo sapiens	9606	resorcinol results in increased expression of SLC6A8 mRNA	increases^expression	22623647
slc6a8	Rotenone	D012402	83-79-4	SLC6A8	6535	Rattus norvegicus	10116	Rotenone results in increased expression of SLC6A8 mRNA	increases^expression	19013527|28374803
slc6a8	Selenium	D012643	7782-49-2	SLC6A8	6535	Homo sapiens	9606	Selenium results in increased expression of SLC6A8 mRNA	increases^expression	19244175
slc6a8	Sesame Oil	D012715	8008-74-0	SLC6A8	6535	Gallus gallus	9031	Sesame Oil results in decreased expression of SLC6A8 mRNA	decreases^expression	29191790
slc6a8	Silicon Dioxide	D012822	7631-86-9	SLC6A8	6535	Mus musculus	10090	Silicon Dioxide results in increased expression of SLC6A8 mRNA	increases^expression	23221170|29203145
slc6a8	sodium arsenate	C009277		SLC6A8	6535	Homo sapiens	9606	[sodium arsenate results in increased abundance of Arsenic] which results in increased expression of SLC6A8 mRNA	increases^abundance|increases^expression	32525701
slc6a8	sodium bichromate	C016104	10588-01-9	SLC6A8	6535	Mus musculus	10090	sodium bichromate results in increased expression of SLC6A8 mRNA	increases^expression	31558096
slc6a8	Sunitinib	D000077210		SLC6A8	6535	Homo sapiens	9606	Sunitinib results in increased expression of SLC6A8 mRNA	increases^expression	31533062
slc6a8	Tamoxifen	D013629	10540-29-1	SLC6A8	6535	Mus musculus	10090	Tamoxifen results in increased expression of SLC6A8 mRNA	increases^expression	25123088
slc6a8	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC6A8	6535	Mus musculus	10090	Tetrachlorodibenzodioxin affects the expression of SLC6A8 mRNA	affects^expression	21570461|26377647
slc6a8	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC6A8	6535	Rattus norvegicus	10116	Tetrachlorodibenzodioxin affects the expression of SLC6A8 mRNA	affects^expression	34747641
slc6a8	Tetradecanoylphorbol Acetate	D013755	16561-29-8	SLC6A8	6535	Oryctolagus cuniculus	9986	[Tetradecanoylphorbol Acetate co-treated with Ionomycin] results in increased expression of SLC6A8 mRNA	affects^cotreatment|increases^expression	25613284
slc6a8	Thioacetamide	D013853	62-55-5	SLC6A8	6535	Cavia porcellus	10141	Thioacetamide results in increased expression of SLC6A8 mRNA	increases^expression	34492290
slc6a8	Tobacco Smoke Pollution	D014028		SLC6A8	6535	Homo sapiens	9606	Tobacco Smoke Pollution results in increased expression of SLC6A8 mRNA	increases^expression	33660061
slc6a8	Toluene	D014050	108-88-3	SLC6A8	6535	Rattus norvegicus	10116	Toluene affects the expression of SLC6A8 mRNA	affects^expression	18653662
slc6a8	Tretinoin	D014212	302-79-4	SLC6A8	6535	Homo sapiens	9606	Tretinoin results in decreased expression of SLC6A8 mRNA	decreases^expression	21934132
slc6a8	Tretinoin	D014212	302-79-4	SLC6A8	6535	Homo sapiens	9606	Tretinoin results in increased expression of SLC6A8 mRNA	increases^expression	33167477
slc6a8	Tretinoin	D014212	302-79-4	SLC6A8	6535	Mus musculus	10090	Tretinoin results in decreased expression of SLC6A8 mRNA	decreases^expression	16604517
slc6a8	Tretinoin	D014212	302-79-4	SLC6A8	6535	Rattus norvegicus	10116	Tretinoin results in increased expression of SLC6A8 mRNA	increases^expression	20488242
slc6a8	tributyltin	C011559	688-73-3	SLC6A8	6535	Gallus gallus	9031	tributyltin results in decreased expression of SLC6A8 mRNA	decreases^expression	29191790
slc6a8	trichostatin A	C012589	58880-19-6	SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with trichostatin A co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	trichostatin A	C012589	58880-19-6	SLC6A8	6535	Homo sapiens	9606	trichostatin A results in decreased expression of SLC6A8 mRNA	decreases^expression	24935251|26272509
slc6a8	trimellitic anhydride	C015559	552-30-7	SLC6A8	6535	Mus musculus	10090	trimellitic anhydride results in decreased expression of SLC6A8 mRNA	decreases^expression	19042947
slc6a8	tris(1,3-dichloro-2-propyl)phosphate	C016805	13674-87-8	SLC6A8	6535	Homo sapiens	9606	tris(1,3-dichloro-2-propyl)phosphate results in decreased expression of SLC6A8 mRNA	decreases^expression	26179874
slc6a8	Urethane	D014520	51-79-6	SLC6A8	6535	Homo sapiens	9606	Urethane results in increased expression of SLC6A8 mRNA	increases^expression	28818685
slc6a8	Valproic Acid	D014635	99-66-1	SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	Valproic Acid	D014635	99-66-1	SLC6A8	6535	Homo sapiens	9606	Valproic Acid results in decreased expression of SLC6A8 mRNA	decreases^expression	23179753|24383497|24935251|26272509|28001369
slc6a8	Valproic Acid	D014635	99-66-1	SLC6A8	6535	Homo sapiens	9606	Valproic Acid results in increased expression of SLC6A8 mRNA	increases^expression	23179753
slc6a8	Valproic Acid	D014635	99-66-1	SLC6A8	6535	Mus musculus	10090	Valproic Acid affects the expression of SLC6A8 mRNA	affects^expression	17292431
slc6a8	Valproic Acid	D014635	99-66-1	SLC6A8	6535	Mus musculus	10090	Valproic Acid results in increased expression of SLC6A8 mRNA	increases^expression	20546886
slc6a8	Vitamin E	D014810	1406-18-4	SLC6A8	6535	Homo sapiens	9606	Vitamin E results in increased expression of SLC6A8 mRNA	increases^expression	19244175
slc6a8	Vorinostat	D000077337		SLC6A8	6535	Homo sapiens	9606	[NOG protein co-treated with Vorinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of SLC6A8 mRNA	affects^cotreatment|decreases^expression	27188386
slc6a8	Vorinostat	D000077337		SLC6A8	6535	Homo sapiens	9606	Vorinostat results in decreased expression of SLC6A8 mRNA	decreases^expression	26272509|27188386
slc6a8	Warfarin	D014859	81-81-2	SLC6A8	6535	Danio rerio	7955	Warfarin results in increased expression of SLC6A8 mRNA	increases^expression	31238190
slc6a8	Zidovudine	D015215	30516-87-1	SLC6A8	6535	Homo sapiens	9606	Zidovudine results in decreased expression of SLC6A8 mRNA	decreases^expression	24292225
slc6a8	Zoledronic Acid	D000077211		SLC6A8	6535	Homo sapiens	9606	Zoledronic Acid results in decreased expression of SLC6A8 mRNA	decreases^expression	24714768
